date,price
2022-09-03,31.109484
2022-09-04,32.106956
2022-09-05,32.194649
2022-09-06,30.891743
2022-09-07,32.710918
2022-09-08,33.608646
2022-09-09,34.739765
2022-09-10,35.126728
2022-09-11,34.965961
2022-09-12,37.424183
2022-09-13,33.430817
2022-09-14,34.091572
2022-09-15,33.047684
2022-09-16,32.208858
2022-09-17,33.750778
2022-09-18,31.059855
2022-09-19,32.685303
2022-09-20,31.433041
2022-09-21,30.826378
2022-09-22,32.408905
2022-09-23,33.676636
2022-09-24,33.46265
2022-09-25,32.335361
2022-09-26,33.880554
2022-09-27,32.75013
2022-09-28,33.235439
2022-09-29,33.95245
2022-09-30,33.212444
2022-10-01,32.469395
2022-10-02,32.055698
2022-10-03,32.967621
2022-10-04,34.122471
2022-10-05,34.073883
2022-10-06,33.342819
2022-10-07,33.001465
2022-10-08,32.577934
2022-10-09,32.913883
2022-10-10,31.970835
2022-10-11,30.776869
2022-10-12,31.165485
2022-10-13,30.544519
2022-10-14,30.007418
2022-10-15,29.575348
2022-10-16,30.16884
2022-10-17,31.224876
2022-10-18,30.164331
2022-10-19,28.900799
2022-10-20,28.085096
2022-10-21,28.108677
2022-10-22,28.013863
2022-10-23,29.270071
2022-10-24,28.310064
2022-10-25,30.939976
2022-10-26,31.284721
2022-10-27,30.630625
2022-10-28,32.111263
2022-10-29,32.857128
2022-10-30,32.965931
2022-10-31,32.611038
2022-11-01,32.248425
2022-11-02,30.788076
2022-11-03,30.84388
2022-11-04,33.780853
2022-11-05,36.765762
2022-11-06,32.683582
2022-11-07,29.601345
2022-11-08,24.152937
2022-11-09,13.940857
2022-11-10,17.681408
2022-11-11,16.326746
2022-11-12,14.539001
2022-11-13,13.164529
2022-11-14,14.001356
2022-11-15,14.301294
2022-11-16,14.285508
2022-11-17,13.638735
2022-11-18,13.247497
2022-11-19,12.851014
2022-11-20,12.252833
2022-11-21,11.846209
2022-11-22,12.435625
2022-11-23,14.351512
2022-11-24,14.582351
2022-11-25,14.063138
2022-11-26,14.159194
2022-11-27,14.115767
2022-11-28,13.404518
2022-11-29,13.369734
2022-11-30,14.115445
2022-12-01,13.480968
2022-12-02,13.71564
2022-12-03,13.302458
2022-12-04,13.718219
2022-12-05,13.831113
2022-12-06,14.288855
2022-12-07,13.519653
2022-12-08,13.689222
2022-12-09,13.580188
2022-12-10,13.576996
2022-12-11,13.42781
2022-12-12,13.318544
2022-12-13,13.833986
2022-12-14,14.140526
2022-12-15,14.021511
2022-12-16,12.266606
2022-12-17,12.504404
2022-12-18,12.41312
2022-12-19,11.932655
2022-12-20,12.280515
2022-12-21,12.128985
2022-12-22,11.794829
2022-12-23,11.786166
2022-12-24,11.444276
2022-12-25,11.387903
2022-12-26,11.306611
2022-12-27,11.08543
2022-12-28,9.755906
2022-12-29,9.651783
2022-12-30,9.880177
2022-12-31,9.961039
2023-01-01,9.982173
2023-01-02,11.272967
2023-01-03,13.344046
2023-01-04,13.435113
2023-01-05,13.41933
2023-01-06,13.525842
2023-01-07,13.092268
2023-01-08,14.319933
2023-01-09,16.302464
2023-01-10,16.196724
2023-01-11,16.359415
2023-01-12,16.619043
