date,price
2020-02-05,0.002582
2020-02-06,0.002653
2020-02-07,0.002769
2020-02-08,0.003159
2020-02-09,0.003232
2020-02-10,0.002986
2020-02-11,0.003041
2020-02-12,0.003093
2020-02-13,0.003026
2020-02-14,0.00313
2020-02-15,0.00292
2020-02-16,0.002774
2020-02-17,0.002712
2020-02-18,0.002839
2020-02-19,0.002624
2020-02-20,0.002659
2020-02-21,0.002648
2020-02-22,0.002601
2020-02-23,0.00268
2020-02-24,0.00259
2020-02-25,0.002476
2020-02-26,0.002339
2020-02-27,0.002324
2020-02-28,0.002289
2020-02-29,0.002235
2020-03-01,0.002275
2020-03-02,0.002349
2020-03-03,0.002499
2020-03-04,0.002398
2020-03-05,0.002506
2020-03-06,0.002496
2020-03-07,0.002405
2020-03-08,0.002187
2020-03-09,0.002214
2020-03-10,0.002207
2020-03-11,0.002184
2020-03-12,0.001537
2020-03-13,0.001738
2020-03-14,0.001666
2020-03-15,0.001685
2020-03-16,0.001587
2020-03-17,0.001587
2020-03-18,0.001566
2020-03-19,0.001773
2020-03-20,0.001773
2020-03-21,0.001785
2020-03-22,0.001731
2020-03-23,0.001805
2020-03-24,0.001851
2020-03-25,0.001834
2020-03-26,0.001842
2020-03-27,0.001807
2020-03-28,0.001778
2020-03-29,0.001723
2020-03-30,0.001831
2020-03-31,0.001811
2020-04-01,0.001867
2020-04-02,0.001882
2020-04-03,0.001853
2020-04-04,0.00188
2020-04-05,0.001865
2020-04-06,0.00198
2020-04-07,0.001997
2020-04-08,0.002012
2020-04-09,0.002021
2020-04-10,0.001968
2020-04-11,0.00199
2020-04-12,0.00199
2020-04-13,0.001959
2020-04-14,0.001964
2020-04-15,0.00194
2020-04-16,0.002028
2020-04-17,0.002013
2020-04-18,0.002061
2020-04-19,0.002058
2020-04-20,0.001982
2020-04-21,0.001971
2020-04-22,0.002011
2020-04-23,0.002047
2020-04-24,0.002103
2020-04-25,0.002142
2020-04-26,0.002409
2020-04-27,0.002355
2020-04-28,0.002339
2020-04-29,0.002517
2020-04-30,0.002443
2020-05-01,0.002494
2020-05-02,0.002549
2020-05-03,0.00251
2020-05-04,0.002481
2020-05-05,0.002484
2020-05-06,0.002529
2020-05-07,0.002664
2020-05-08,0.002625
2020-05-09,0.002613
2020-05-10,0.002459
2020-05-11,0.002413
2020-05-12,0.002463
2020-05-13,0.002521
2020-05-14,0.002574
2020-05-15,0.002506
2020-05-16,0.002513
2020-05-17,0.002538
2020-05-18,0.002543
2020-05-19,0.002538
2020-05-20,0.002508
2020-05-21,0.002485
2020-05-22,0.002533
2020-05-23,0.002544
2020-05-24,0.002458
2020-05-25,0.00254
2020-05-26,0.002486
2020-05-27,0.00251
2020-05-28,0.002524
2020-05-29,0.002532
2020-05-30,0.002615
2020-05-31,0.002555
2020-06-01,0.002647
2020-06-02,0.002561
2020-06-03,0.002583
2020-06-04,0.002631
2020-06-05,0.002596
2020-06-06,0.002587
2020-06-07,0.002606
2020-06-08,0.002584
2020-06-09,0.002569
2020-06-10,0.002584
2020-06-11,0.002452
2020-06-12,0.00252
2020-06-13,0.002533
2020-06-14,0.002511
2020-06-15,0.002479
2020-06-16,0.002487
2020-06-17,0.002485
2020-06-18,0.002472
2020-06-19,0.002435
2020-06-20,0.002447
2020-06-21,0.002447
2020-06-22,0.002474
2020-06-23,0.002484
2020-06-24,0.00243
2020-06-25,0.002417
2020-06-26,0.002359
2020-06-27,0.002313
2020-06-28,0.002326
2020-06-29,0.002313
2020-06-30,0.00232
2020-07-01,0.002354
2020-07-02,0.002361
2020-07-03,0.002316
2020-07-04,0.002309
2020-07-05,0.002309
2020-07-06,0.002616
2020-07-07,0.00309
2020-07-08,0.00475
2020-07-09,0.004397
2020-07-10,0.003515
2020-07-11,0.003811
2020-07-12,0.00363
2020-07-13,0.003178
2020-07-14,0.003294
2020-07-15,0.003085
2020-07-16,0.002995
2020-07-17,0.003061
2020-07-18,0.003473
2020-07-19,0.003382
2020-07-20,0.003239
2020-07-21,0.003305
2020-07-22,0.003285
2020-07-23,0.003295
2020-07-24,0.00322
2020-07-25,0.003234
2020-07-26,0.003235
2020-07-27,0.003153
2020-07-28,0.003197
2020-07-29,0.003192
2020-07-30,0.003231
2020-07-31,0.003225
2020-08-01,0.003689
2020-08-02,0.003336
2020-08-03,0.003389
2020-08-04,0.003535
2020-08-05,0.003513
2020-08-06,0.00356
2020-08-07,0.003533
2020-08-08,0.00351
2020-08-09,0.003463
2020-08-10,0.003499
2020-08-11,0.003394
2020-08-12,0.003484
2020-08-13,0.003517
2020-08-14,0.003561
2020-08-15,0.003539
2020-08-16,0.003524
2020-08-17,0.003591
2020-08-18,0.003514
2020-08-19,0.003424
2020-08-20,0.003459
2020-08-21,0.003393
2020-08-22,0.003442
2020-08-23,0.003414
2020-08-24,0.003418
2020-08-25,0.003305
2020-08-26,0.003303
2020-08-27,0.003203
2020-08-28,0.003268
2020-08-29,0.003282
2020-08-30,0.0033
2020-08-31,0.003221
2020-09-01,0.003256
2020-09-02,0.003122
2020-09-03,0.002802
2020-09-04,0.002899
2020-09-05,0.002758
2020-09-06,0.002787
2020-09-07,0.002811
2020-09-08,0.002756
2020-09-09,0.002779
2020-09-10,0.002805
2020-09-11,0.002806
2020-09-12,0.002819
2020-09-13,0.002776
2020-09-14,0.002803
2020-09-15,0.002832
2020-09-16,0.002826
2020-09-17,0.002814
2020-09-18,0.002804
2020-09-19,0.002794
2020-09-20,0.002778
2020-09-21,0.00263
2020-09-22,0.002656
2020-09-23,0.00256
2020-09-24,0.002628
2020-09-25,0.002698
2020-09-26,0.002716
2020-09-27,0.002692
2020-09-28,0.002652
2020-09-29,0.002685
2020-09-30,0.00263
2020-10-01,0.002616
2020-10-02,0.002583
2020-10-03,0.002599
2020-10-04,0.002635
2020-10-05,0.002612
2020-10-06,0.002611
2020-10-07,0.002595
2020-10-08,0.002596
2020-10-09,0.002653
2020-10-10,0.002655
2020-10-11,0.002674
2020-10-12,0.002673
2020-10-13,0.002635
2020-10-14,0.002637
2020-10-15,0.002593
2020-10-16,0.002612
2020-10-17,0.002581
2020-10-18,0.002586
2020-10-19,0.00259
2020-10-20,0.002601
2020-10-21,0.00263
2020-10-22,0.002655
2020-10-23,0.002647
2020-10-24,0.002646
2020-10-25,0.002653
2020-10-26,0.002679
2020-10-27,0.002677
2020-10-28,0.002595
2020-10-29,0.002581
2020-10-30,0.002598
2020-10-31,0.002576
2020-11-01,0.002582
2020-11-02,0.002517
2020-11-03,0.002528
2020-11-04,0.002533
2020-11-05,0.002617
2020-11-06,0.00276
2020-11-07,0.002671
2020-11-08,0.002711
2020-11-09,0.00267
2020-11-10,0.002753
2020-11-11,0.002769
2020-11-12,0.002779
2020-11-13,0.002821
2020-11-14,0.002773
2020-11-15,0.002775
2020-11-16,0.002886
2020-11-17,0.002936
2020-11-18,0.002909
2020-11-19,0.002911
2020-11-20,0.002984
2020-11-21,0.003507
2020-11-22,0.003329
2020-11-23,0.003648
2020-11-24,0.004204
2020-11-25,0.003727
2020-11-26,0.00325
2020-11-27,0.003275
2020-11-28,0.003405
2020-11-29,0.003448
2020-11-30,0.003551
2020-12-01,0.003335
2020-12-02,0.003374
2020-12-03,0.003428
2020-12-04,0.003298
2020-12-05,0.003397
2020-12-06,0.003388
2020-12-07,0.003342
2020-12-08,0.003179
2020-12-09,0.003158
2020-12-10,0.003105
2020-12-11,0.003079
2020-12-12,0.003163
2020-12-13,0.003256
2020-12-14,0.003231
2020-12-15,0.003206
2020-12-16,0.003416
2020-12-17,0.00373
2020-12-18,0.003858
2020-12-19,0.003927
2020-12-20,0.004625
2020-12-21,0.004787
2020-12-22,0.004508
2020-12-23,0.003768
2020-12-24,0.00457
2020-12-25,0.004582
2020-12-26,0.004494
2020-12-27,0.004548
2020-12-28,0.004592
2020-12-29,0.004486
2020-12-30,0.004636
2020-12-31,0.004682
2021-01-01,0.005685
2021-01-02,0.010615
2021-01-03,0.009771
2021-01-04,0.009767
2021-01-05,0.00992
2021-01-06,0.010465
2021-01-07,0.009742
2021-01-08,0.009846
2021-01-09,0.010194
2021-01-10,0.00986
2021-01-11,0.008835
2021-01-12,0.008063
2021-01-13,0.008616
2021-01-14,0.009397
2021-01-15,0.009369
2021-01-16,0.009265
2021-01-17,0.009067
