date,price
2015-02-15,234.824997
2015-02-16,233.843002
2015-02-17,243.610001
2015-02-18,236.326004
2015-02-19,240.283005
2015-02-20,243.779007
2015-02-21,244.533997
2015-02-22,235.977005
2015-02-23,238.891998
2015-02-24,238.735001
2015-02-25,237.470001
2015-02-26,236.425995
2015-02-27,253.828003
2015-02-28,254.263
2015-03-01,260.201996
2015-03-02,275.670013
2015-03-03,281.701996
2015-03-04,273.09201
2015-03-05,276.178009
2015-03-06,272.722992
2015-03-07,276.260986
2015-03-08,274.354004
2015-03-09,289.606995
2015-03-10,291.76001
2015-03-11,296.378998
2015-03-12,294.354004
2015-03-13,285.337006
2015-03-14,281.88501
2015-03-15,286.393005
2015-03-16,290.592987
2015-03-17,285.505005
2015-03-18,256.299011
2015-03-19,260.928009
2015-03-20,261.748993
2015-03-21,260.024994
2015-03-22,267.959991
2015-03-23,266.73999
2015-03-24,245.595001
2015-03-25,246.197006
2015-03-26,248.531998
2015-03-27,247.029007
2015-03-28,252.798004
2015-03-29,242.712997
2015-03-30,247.526001
2015-03-31,244.223999
2015-04-01,247.272003
2015-04-02,253.005005
2015-04-03,254.322006
2015-04-04,253.697006
2015-04-05,260.597992
2015-04-06,255.492004
2015-04-07,253.179993
2015-04-08,245.022003
2015-04-09,243.675995
2015-04-10,236.072006
2015-04-11,236.552002
2015-04-12,236.153
2015-04-13,224.587006
2015-04-14,219.158997
2015-04-15,223.832993
2015-04-16,228.572998
2015-04-17,222.882004
2015-04-18,223.356003
2015-04-19,222.600006
2015-04-20,224.626007
2015-04-21,235.268997
2015-04-22,234.175995
2015-04-23,236.462006
2015-04-24,231.268005
2015-04-25,226.389999
2015-04-26,219.429993
2015-04-27,229.285995
2015-04-28,225.854996
2015-04-29,225.807999
2015-04-30,236.145004
2015-05-01,232.078995
2015-05-02,234.929993
2015-05-03,240.358002
2015-05-04,239.018005
2015-05-05,236.121002
2015-05-06,229.781998
2015-05-07,237.334
2015-05-08,243.863007
2015-05-09,241.832001
2015-05-10,240.296005
2015-05-11,242.158005
2015-05-12,241.112
2015-05-13,236.376999
2015-05-14,236.929001
2015-05-15,237.604996
2015-05-16,236.153
2015-05-17,236.802002
2015-05-18,233.128006
2015-05-19,231.947006
2015-05-20,234.018005
2015-05-21,235.343994
2015-05-22,240.348007
2015-05-23,238.871994
2015-05-24,240.953003
2015-05-25,237.110001
2015-05-26,237.115997
2015-05-27,237.283005
2015-05-28,237.408005
2015-05-29,237.095993
2015-05-30,233.345001
2015-05-31,230.190002
2015-06-01,222.925995
2015-06-02,225.802994
2015-06-03,225.873993
2015-06-04,224.324005
2015-06-05,224.951996
2015-06-06,225.619003
2015-06-07,222.880997
2015-06-08,228.488998
2015-06-09,229.048004
2015-06-10,228.802994
2015-06-11,229.705002
2015-06-12,229.981995
2015-06-13,232.401993
2015-06-14,233.542999
2015-06-15,236.822998
2015-06-16,250.895004
2015-06-17,249.283997
2015-06-18,249.007004
2015-06-19,244.606003
2015-06-20,245.212006
2015-06-21,243.944
2015-06-22,246.990005
2015-06-23,244.296005
2015-06-24,240.514999
2015-06-25,242.798996
2015-06-26,243.593994
2015-06-27,250.990005
2015-06-28,249.011002
2015-06-29,257.063995
2015-06-30,263.071991
2015-07-01,258.621002
2015-07-02,255.412003
2015-07-03,256.335999
2015-07-04,260.885986
2015-07-05,271.912994
2015-07-06,269.029999
2015-07-07,266.207001
2015-07-08,270.785004
2015-07-09,269.227997
2015-07-10,284.894012
2015-07-11,293.11499
2015-07-12,310.867004
2015-07-13,292.053986
2015-07-14,287.463989
2015-07-15,285.82901
2015-07-16,278.088989
2015-07-17,279.471985
2015-07-18,274.901001
2015-07-19,273.614014
2015-07-20,278.980988
2015-07-21,275.833008
2015-07-22,277.221985
2015-07-23,276.049011
2015-07-24,288.278015
2015-07-25,288.696991
2015-07-26,292.686005
2015-07-27,293.623993
2015-07-28,294.427002
2015-07-29,289.589996
2015-07-30,287.721985
2015-07-31,284.649994
2015-08-01,281.601013
2015-08-02,282.614014
2015-08-03,281.22699
2015-08-04,285.217987
2015-08-05,281.881989
2015-08-06,278.576996
2015-08-07,279.584991
2015-08-08,260.997009
2015-08-09,265.083008
2015-08-10,264.470001
2015-08-11,270.385986
2015-08-12,266.376007
2015-08-13,264.079987
2015-08-14,265.679993
2015-08-15,261.550995
2015-08-16,258.506989
2015-08-17,257.976013
2015-08-18,211.078995
2015-08-19,226.684006
2015-08-20,235.350006
2015-08-21,232.569
2015-08-22,230.389999
2015-08-23,228.169006
2015-08-24,210.494995
2015-08-25,221.608994
2015-08-26,225.830994
2015-08-27,224.768997
2015-08-28,231.395996
2015-08-29,229.779999
2015-08-30,228.761002
2015-08-31,230.056
2015-09-01,228.121002
2015-09-02,229.283997
2015-09-03,227.182999
2015-09-04,230.298004
2015-09-05,235.018997
2015-09-06,239.839996
2015-09-07,239.847
2015-09-08,243.606995
2015-09-09,238.167999
2015-09-10,238.477005
2015-09-11,240.106995
2015-09-12,235.229004
2015-09-13,230.511993
2015-09-14,230.643997
2015-09-15,230.304001
2015-09-16,229.091003
2015-09-17,229.809998
2015-09-18,232.975006
2015-09-19,231.492996
2015-09-20,231.212006
2015-09-21,227.085007
2015-09-22,230.617996
2015-09-23,230.283005
2015-09-24,234.529007
2015-09-25,235.143997
2015-09-26,234.339996
2015-09-27,232.757004
2015-09-28,239.141998
2015-09-29,236.686996
2015-09-30,236.059998
2015-10-01,237.548996
2015-10-02,237.292999
2015-10-03,238.729996
2015-10-04,238.259003
2015-10-05,240.382996
2015-10-06,246.063004
2015-10-07,242.968994
2015-10-08,242.304001
2015-10-09,243.931
2015-10-10,244.940994
2015-10-11,247.050003
2015-10-12,245.307999
2015-10-13,249.507996
2015-10-14,251.988998
2015-10-15,254.320007
2015-10-16,262.868988
2015-10-17,270.640015
2015-10-18,261.643005
2015-10-19,263.437012
2015-10-20,269.463013
2015-10-21,266.272003
2015-10-22,274.02301
2015-10-23,276.496002
2015-10-24,281.653992
2015-10-25,283.679993
2015-10-26,285.299988
2015-10-27,293.787994
2015-10-28,304.618011
2015-10-29,313.855011
2015-10-30,328.015015
2015-10-31,314.165985
2015-11-01,325.431
2015-11-02,361.188995
2015-11-03,403.416992
2015-11-04,411.562988
2015-11-05,386.354004
2015-11-06,374.470001
2015-11-07,386.481995
2015-11-08,373.368011
2015-11-09,380.256989
2015-11-10,336.819
2015-11-11,311.084015
2015-11-12,338.152008
2015-11-13,336.752991
2015-11-14,332.906006
2015-11-15,320.165985
2015-11-16,330.751007
2015-11-17,335.093994
2015-11-18,334.589996
2015-11-19,326.148987
2015-11-20,322.022003
2015-11-21,326.927002
2015-11-22,324.536011
2015-11-23,323.04599
2015-11-24,320.04599
2015-11-25,328.205994
2015-11-26,352.68399
2015-11-27,358.041992
2015-11-28,357.381012
2015-11-29,371.294006
2015-11-30,377.321014
2015-12-01,362.488007
2015-12-02,359.187012
2015-12-03,361.04599
2015-12-04,363.183014
2015-12-05,388.949005
2015-12-06,388.78299
2015-12-07,395.536011
2015-12-08,415.562988
2015-12-09,417.562988
2015-12-10,415.479004
2015-12-11,451.937988
2015-12-12,434.997009
2015-12-13,433.755005
2015-12-14,444.182007
2015-12-15,465.321014
2015-12-16,454.93399
2015-12-17,456.078003
2015-12-18,463.615997
2015-12-19,462.321991
2015-12-20,442.684998
2015-12-21,438.639008
2015-12-22,436.571991
2015-12-23,442.401001
2015-12-24,454.984985
2015-12-25,455.653015
2015-12-26,417.273987
2015-12-27,422.822998
2015-12-28,422.278992
2015-12-29,432.983002
2015-12-30,426.619995
2015-12-31,430.566986
2016-01-01,434.334015
2016-01-02,433.437988
2016-01-03,430.010986
2016-01-04,433.091003
2016-01-05,431.959991
2016-01-06,429.105011
2016-01-07,458.048004
2016-01-08,453.230011
2016-01-09,447.610992
2016-01-10,447.990997
2016-01-11,448.428009
2016-01-12,435.690002
2016-01-13,432.371002
2016-01-14,430.306
2016-01-15,364.330994
2016-01-16,387.536011
2016-01-17,382.299011
2016-01-18,387.167999
2016-01-19,380.148987
2016-01-20,420.230011
2016-01-21,410.261993
2016-01-22,382.492004
2016-01-23,387.490997
2016-01-24,402.971008
2016-01-25,391.726013
2016-01-26,392.153015
2016-01-27,394.971985
2016-01-28,380.289001
2016-01-29,379.473999
2016-01-30,378.255005
2016-01-31,368.766998
2016-02-01,373.056
2016-02-02,374.447998
2016-02-03,369.949005
2016-02-04,389.593994
2016-02-05,386.549011
2016-02-06,376.522003
2016-02-07,376.619995
2016-02-08,373.446991
2016-02-09,376.028992
2016-02-10,381.648987
2016-02-11,379.653992
2016-02-12,384.263
2016-02-13,391.859985
2016-02-14,407.230011
2016-02-15,400.184998
2016-02-16,407.488007
2016-02-17,416.321991
2016-02-18,422.372986
2016-02-19,420.785004
2016-02-20,437.164001
2016-02-21,438.798004
2016-02-22,437.747986
2016-02-23,420.735992
2016-02-24,424.954987
2016-02-25,424.544006
2016-02-26,432.152008
2016-02-27,432.519012
2016-02-28,433.503998
2016-02-29,437.696991
2016-03-01,435.122986
2016-03-02,423.989014
2016-03-03,421.651001
2016-03-04,410.938995
2016-03-05,400.570007
2016-03-06,407.707001
2016-03-07,414.321014
2016-03-08,413.971985
2016-03-09,414.859985
2016-03-10,417.131012
2016-03-11,421.690002
2016-03-12,411.623993
2016-03-13,414.065002
2016-03-14,416.437988
2016-03-15,416.829987
2016-03-16,417.010986
2016-03-17,420.621002
2016-03-18,409.548004
2016-03-19,410.444
2016-03-20,413.755005
2016-03-21,413.307007
2016-03-22,418.088989
2016-03-23,418.040985
2016-03-24,416.394012
2016-03-25,417.177002
2016-03-26,417.945007
2016-03-27,426.765015
2016-03-28,424.230988
2016-03-29,416.515991
2016-03-30,414.81601
2016-03-31,416.729004
2016-04-01,417.959991
2016-04-02,420.872986
2016-04-03,420.903992
2016-04-04,421.444
2016-04-05,424.029999
2016-04-06,423.412994
2016-04-07,422.744995
2016-04-08,420.348999
2016-04-09,419.411011
2016-04-10,421.563995
2016-04-11,422.483002
2016-04-12,425.190002
2016-04-13,423.734009
2016-04-14,424.282013
2016-04-15,429.713013
2016-04-16,430.571991
2016-04-17,427.398987
2016-04-18,428.591003
2016-04-19,435.509003
2016-04-20,441.389008
2016-04-21,449.424988
2016-04-22,445.737
2016-04-23,450.282013
2016-04-24,458.554993
2016-04-25,461.425995
2016-04-26,466.088989
2016-04-27,444.687012
2016-04-28,449.010986
2016-04-29,455.096985
2016-04-30,448.317993
2016-05-01,451.875
2016-05-02,444.669006
2016-05-03,450.303986
2016-05-04,446.721985
2016-05-05,447.976013
2016-05-06,459.602997
2016-05-07,458.536011
2016-05-08,458.548004
2016-05-09,460.483002
2016-05-10,450.894989
2016-05-11,452.727997
2016-05-12,454.765991
2016-05-13,455.670013
2016-05-14,455.67099
2016-05-15,457.567993
2016-05-16,454.162994
2016-05-17,453.78299
2016-05-18,454.618988
2016-05-19,438.714996
2016-05-20,442.675995
2016-05-21,443.187988
2016-05-22,439.322998
2016-05-23,444.154999
2016-05-24,445.980988
2016-05-25,449.598999
2016-05-26,453.384003
2016-05-27,473.463989
2016-05-28,530.039978
2016-05-29,526.232971
2016-05-30,533.864014
2016-05-31,531.385986
2016-06-01,536.919983
2016-06-02,537.971985
2016-06-03,569.19397
2016-06-04,572.72699
2016-06-05,574.97699
2016-06-06,585.536987
2016-06-07,576.596985
2016-06-08,581.64502
2016-06-09,574.630005
2016-06-10,577.469971
2016-06-11,606.72699
2016-06-12,672.783997
2016-06-13,704.375977
2016-06-14,685.559021
2016-06-15,694.468994
2016-06-16,766.307983
2016-06-17,748.908997
2016-06-18,756.22699
2016-06-19,763.781006
2016-06-20,737.226013
2016-06-21,666.651978
2016-06-22,596.116028
2016-06-23,623.97699
2016-06-24,665.299011
2016-06-25,665.122986
2016-06-26,629.367004
2016-06-27,655.275024
2016-06-28,647.000977
2016-06-29,639.890015
2016-06-30,673.336975
2016-07-01,676.296021
2016-07-02,703.702026
2016-07-03,658.664001
2016-07-04,683.661987
2016-07-05,670.627014
2016-07-06,677.330994
2016-07-07,640.562012
2016-07-08,666.52301
2016-07-09,650.960022
2016-07-10,649.359985
2016-07-11,647.658997
2016-07-12,664.551025
2016-07-13,654.468018
2016-07-14,658.078003
2016-07-15,663.255005
2016-07-16,660.767029
2016-07-17,679.458984
2016-07-18,673.106018
2016-07-19,672.864014
2016-07-20,665.684998
2016-07-21,665.012024
2016-07-22,650.619019
2016-07-23,655.55603
2016-07-24,661.284973
2016-07-25,654.096985
2016-07-26,651.783997
2016-07-27,654.35199
2016-07-28,655.034973
2016-07-29,656.992004
2016-07-30,655.046997
2016-07-31,624.68103
2016-08-01,606.271973
2016-08-02,547.465027
2016-08-03,566.35498
2016-08-04,578.289001
2016-08-05,575.04303
2016-08-06,587.778015
2016-08-07,592.690002
2016-08-08,591.054016
2016-08-09,587.801025
2016-08-10,592.103027
2016-08-11,589.119995
2016-08-12,587.559021
2016-08-13,585.588013
2016-08-14,570.473022
2016-08-15,567.23999
2016-08-16,577.439026
2016-08-17,573.216003
2016-08-18,574.317993
2016-08-19,575.630005
2016-08-20,581.697021
2016-08-21,581.307983
2016-08-22,586.752991
2016-08-23,583.414978
2016-08-24,580.182007
2016-08-25,577.760986
2016-08-26,579.651001
2016-08-27,569.947021
2016-08-28,573.911987
2016-08-29,574.106995
2016-08-30,577.502991
2016-08-31,575.471985
2016-09-01,572.302979
2016-09-02,575.536987
2016-09-03,598.211975
2016-09-04,608.633972
2016-09-05,606.590027
2016-09-06,610.435974
2016-09-07,614.544006
2016-09-08,626.315979
2016-09-09,622.861023
2016-09-10,623.508972
2016-09-11,606.718994
2016-09-12,608.242981
2016-09-13,609.241028
2016-09-14,610.684021
2016-09-15,607.155029
2016-09-16,606.973022
2016-09-17,605.984009
2016-09-18,609.874023
2016-09-19,609.22699
2016-09-20,608.312012
2016-09-21,597.148987
2016-09-22,596.297974
2016-09-23,602.84198
2016-09-24,602.625
2016-09-25,600.825989
2016-09-26,608.04303
2016-09-27,606.166016
2016-09-28,604.728027
2016-09-29,605.692993
2016-09-30,609.734985
2016-10-01,613.982971
2016-10-02,610.892029
2016-10-03,612.132996
2016-10-04,610.203979
2016-10-05,612.510986
2016-10-06,613.020996
2016-10-07,617.120972
2016-10-08,619.107971
2016-10-09,616.752014
2016-10-10,618.994019
2016-10-11,641.072021
2016-10-12,636.192017
2016-10-13,636.786011
2016-10-14,640.377991
2016-10-15,638.645996
2016-10-16,641.630981
2016-10-17,639.192993
2016-10-18,637.960022
2016-10-19,630.52002
2016-10-20,630.856995
2016-10-21,632.828003
2016-10-22,657.294006
2016-10-23,657.070984
2016-10-24,653.760986
2016-10-25,657.588013
2016-10-26,678.304016
2016-10-27,688.312988
2016-10-28,689.651001
2016-10-29,714.479004
2016-10-30,701.864014
2016-10-31,700.971985
2016-11-01,729.79303
2016-11-02,740.828979
2016-11-03,688.700012
2016-11-04,703.234985
2016-11-05,703.41803
2016-11-06,711.521973
2016-11-07,703.130981
2016-11-08,709.848022
2016-11-09,723.27301
2016-11-10,715.533997
2016-11-11,716.411011
2016-11-12,705.054016
2016-11-13,702.031006
2016-11-14,705.020996
2016-11-15,711.619019
2016-11-16,744.197998
2016-11-17,740.97699
2016-11-18,751.585022
2016-11-19,751.616028
2016-11-20,731.026001
2016-11-21,739.247986
2016-11-22,751.346985
2016-11-23,744.593994
2016-11-24,740.289001
2016-11-25,741.648987
2016-11-26,735.382019
2016-11-27,732.034973
2016-11-28,735.812988
2016-11-29,735.604004
2016-11-30,745.690979
2016-12-01,756.773987
2016-12-02,777.94397
2016-12-03,771.155029
2016-12-04,773.872009
2016-12-05,758.700012
2016-12-06,764.223999
2016-12-07,768.132019
2016-12-08,770.809998
2016-12-09,772.794006
2016-12-10,774.650024
2016-12-11,769.731018
2016-12-12,780.086975
2016-12-13,780.55603
2016-12-14,781.481018
2016-12-15,778.088013
2016-12-16,784.906982
2016-12-17,790.828979
2016-12-18,790.530029
2016-12-19,792.713989
2016-12-20,800.875977
2016-12-21,834.281006
2016-12-22,864.539978
2016-12-23,921.984009
2016-12-24,898.822021
2016-12-25,896.182983
2016-12-26,907.609985
2016-12-27,933.197998
2016-12-28,975.921021
2016-12-29,973.497009
2016-12-30,961.237976
2016-12-31,963.742981
2017-01-01,998.325012
2017-01-02,1021.75
2017-01-03,1043.839966
2017-01-04,1154.72998
2017-01-05,1013.380005
2017-01-06,902.200989
2017-01-07,908.585022
2017-01-08,911.198975
2017-01-09,902.828003
2017-01-10,907.679016
2017-01-11,777.757019
2017-01-12,804.833984
2017-01-13,823.984009
2017-01-14,818.411987
2017-01-15,821.797974
2017-01-16,831.533997
2017-01-17,907.937988
2017-01-18,886.617981
2017-01-19,899.072998
2017-01-20,895.026001
2017-01-21,921.789001
2017-01-22,924.672974
2017-01-23,921.012024
2017-01-24,892.687012
2017-01-25,901.541992
2017-01-26,917.585999
2017-01-27,919.75
2017-01-28,921.590027
2017-01-29,919.495972
2017-01-30,920.382019
2017-01-31,970.403015
2017-02-01,989.02301
2017-02-02,1011.799988
2017-02-03,1029.910034
2017-02-04,1042.900024
2017-02-05,1027.339966
2017-02-06,1038.150024
2017-02-07,1061.349976
2017-02-08,1063.069946
2017-02-09,994.382996
2017-02-10,988.674011
2017-02-11,1004.450012
2017-02-12,999.18103
2017-02-13,990.642029
2017-02-14,1004.549988
2017-02-15,1007.47998
2017-02-16,1027.439941
2017-02-17,1046.209961
2017-02-18,1054.420044
2017-02-19,1047.869995
2017-02-20,1079.97998
2017-02-21,1115.300049
2017-02-22,1117.439941
2017-02-23,1166.719971
2017-02-24,1173.680054
2017-02-25,1143.839966
2017-02-26,1165.199951
2017-02-27,1179.969971
2017-02-28,1179.969971
2017-03-01,1222.5
2017-03-02,1251.01001
2017-03-03,1274.98999
2017-03-04,1255.150024
2017-03-05,1267.119995
2017-03-06,1272.829956
2017-03-07,1223.540039
2017-03-08,1150
2017-03-09,1188.48999
2017-03-10,1116.719971
2017-03-11,1175.829956
2017-03-12,1221.380005
2017-03-13,1231.920044
2017-03-14,1240
2017-03-15,1249.609985
2017-03-16,1187.810059
2017-03-17,1100.22998
2017-03-18,973.817993
2017-03-19,1036.73999
2017-03-20,1054.22998
2017-03-21,1120.540039
2017-03-22,1049.140015
2017-03-23,1038.589966
2017-03-24,937.52002
2017-03-25,972.778992
2017-03-26,966.724976
2017-03-27,1045.77002
2017-03-28,1047.150024
2017-03-29,1039.969971
2017-03-30,1026.430054
2017-03-31,1071.790039
2017-04-01,1080.5
2017-04-02,1102.170044
2017-04-03,1143.810059
2017-04-04,1133.25
2017-04-05,1124.780029
2017-04-06,1182.680054
2017-04-07,1176.900024
2017-04-08,1175.949951
2017-04-09,1187.869995
2017-04-10,1187.130005
2017-04-11,1205.01001
2017-04-12,1200.369995
2017-04-13,1169.280029
2017-04-14,1167.540039
2017-04-15,1172.52002
2017-04-16,1182.939941
2017-04-17,1193.910034
2017-04-18,1211.670044
2017-04-19,1210.290039
2017-04-20,1229.079956
2017-04-21,1222.050049
2017-04-22,1231.709961
2017-04-23,1207.209961
2017-04-24,1250.150024
2017-04-25,1265.48999
2017-04-26,1281.079956
2017-04-27,1317.72998
2017-04-28,1316.47998
2017-04-29,1321.790039
2017-04-30,1347.890015
2017-05-01,1421.599976
2017-05-02,1452.819946
2017-05-03,1490.089966
2017-05-04,1537.670044
2017-05-05,1555.449951
2017-05-06,1578.800049
2017-05-07,1596.709961
2017-05-08,1723.349976
2017-05-09,1755.359985
2017-05-10,1787.130005
2017-05-11,1848.569946
2017-05-12,1724.23999
2017-05-13,1804.910034
2017-05-14,1808.910034
2017-05-15,1738.430054
2017-05-16,1734.449951
2017-05-17,1839.089966
2017-05-18,1888.650024
2017-05-19,1987.709961
2017-05-20,2084.72998
2017-05-21,2041.199951
2017-05-22,2173.399902
2017-05-23,2320.419922
2017-05-24,2443.639893
2017-05-25,2304.97998
2017-05-26,2202.419922
2017-05-27,2038.869995
2017-05-28,2155.800049
2017-05-29,2255.610107
2017-05-30,2175.469971
2017-05-31,2286.409912
2017-06-01,2407.879883
2017-06-02,2488.550049
2017-06-03,2515.350098
2017-06-04,2511.810059
2017-06-05,2686.810059
2017-06-06,2863.199951
2017-06-07,2732.159912
2017-06-08,2805.620117
2017-06-09,2823.810059
2017-06-10,2947.709961
2017-06-11,2958.110107
2017-06-12,2659.629883
2017-06-13,2717.02002
2017-06-14,2506.370117
2017-06-15,2464.580078
2017-06-16,2518.560059
2017-06-17,2655.879883
2017-06-18,2548.290039
2017-06-19,2589.600098
2017-06-20,2721.790039
2017-06-21,2689.100098
2017-06-22,2705.409912
2017-06-23,2744.909912
2017-06-24,2608.719971
2017-06-25,2589.409912
2017-06-26,2478.449951
2017-06-27,2552.449951
2017-06-28,2574.790039
2017-06-29,2539.320068
2017-06-30,2480.840088
2017-07-01,2434.550049
2017-07-02,2506.469971
2017-07-03,2564.060059
2017-07-04,2601.639893
2017-07-05,2601.98999
2017-07-06,2608.560059
2017-07-07,2518.659912
2017-07-08,2571.340088
2017-07-09,2518.439941
2017-07-10,2372.560059
2017-07-11,2337.790039
2017-07-12,2398.840088
2017-07-13,2357.899902
2017-07-14,2233.340088
2017-07-15,1998.859985
2017-07-16,1929.819946
2017-07-17,2228.409912
2017-07-18,2318.879883
2017-07-19,2273.429932
2017-07-20,2817.600098
2017-07-21,2667.76001
2017-07-22,2810.120117
2017-07-23,2730.399902
2017-07-24,2754.860107
2017-07-25,2576.47998
2017-07-26,2529.449951
2017-07-27,2671.780029
2017-07-28,2809.01001
2017-07-29,2726.449951
2017-07-30,2757.179932
2017-07-31,2875.340088
2017-08-01,2718.26001
2017-08-02,2710.669922
2017-08-03,2804.72998
2017-08-04,2895.889893
2017-08-05,3252.909912
2017-08-06,3213.939941
2017-08-07,3378.939941
2017-08-08,3419.939941
2017-08-09,3342.469971
2017-08-10,3381.280029
2017-08-11,3650.620117
2017-08-12,3884.709961
2017-08-13,4073.26001
2017-08-14,4325.129883
2017-08-15,4181.930176
2017-08-16,4376.629883
2017-08-17,4331.689941
2017-08-18,4160.620117
2017-08-19,4193.700195
2017-08-20,4087.659912
2017-08-21,4001.73999
2017-08-22,4100.52002
2017-08-23,4151.52002
2017-08-24,4334.680176
2017-08-25,4371.600098
2017-08-26,4352.399902
2017-08-27,4382.879883
2017-08-28,4382.660156
2017-08-29,4579.02002
2017-08-30,4565.299805
2017-08-31,4703.390137
2017-09-01,4892.009766
2017-09-02,4578.77002
2017-09-03,4582.959961
2017-09-04,4236.310059
2017-09-05,4376.529785
2017-09-06,4597.120117
2017-09-07,4599.879883
2017-09-08,4228.75
2017-09-09,4226.060059
2017-09-10,4122.939941
2017-09-11,4161.27002
2017-09-12,4130.810059
2017-09-13,3882.590088
2017-09-14,3154.949951
2017-09-15,3637.52002
2017-09-16,3625.040039
2017-09-17,3582.879883
2017-09-18,4065.199951
2017-09-19,3924.969971
2017-09-20,3905.949951
2017-09-21,3631.040039
2017-09-22,3630.699951
2017-09-23,3792.399902
2017-09-24,3682.840088
2017-09-25,3926.070068
2017-09-26,3892.350098
2017-09-27,4200.669922
2017-09-28,4174.72998
2017-09-29,4163.069824
2017-09-30,4338.709961
2017-10-01,4403.740234
2017-10-02,4409.319824
2017-10-03,4317.47998
2017-10-04,4229.359863
2017-10-05,4328.410156
2017-10-06,4370.810059
2017-10-07,4426.890137
2017-10-08,4610.47998
2017-10-09,4772.02002
2017-10-10,4781.990234
2017-10-11,4826.47998
2017-10-12,5446.910156
2017-10-13,5647.209961
2017-10-14,5831.790039
2017-10-15,5678.189941
2017-10-16,5725.589844
2017-10-17,5605.509766
2017-10-18,5590.689941
2017-10-19,5708.52002
2017-10-20,6011.450195
2017-10-21,6031.600098
2017-10-22,6008.419922
2017-10-23,5930.319824
2017-10-24,5526.640137
2017-10-25,5750.799805
2017-10-26,5904.830078
2017-10-27,5780.899902
2017-10-28,5753.089844
2017-10-29,6153.850098
2017-10-30,6130.529785
2017-10-31,6468.399902
2017-11-01,6767.310059
2017-11-02,7078.5
2017-11-03,7207.759766
2017-11-04,7379.950195
2017-11-05,7407.410156
